species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00054,0.018545,0.903464,62
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0020,0.018545,0.903464,62
saccharomyces_arboricola_h_6,SU7_0012,0.022375,0.930311,61
saccharomyces_eubayanus,DI49_0020,0.009379,0.765532,58
torulaspora_delbrueckii,TDEL_0H04190,0.000784,0.329102,50
tetrapisispora_phaffii_cbs_4417,TPHA_0H02920,0.068900,0.999049,54
zygosaccharomyces_rouxii,ZYRO0D04950g,0.070506,0.996137,48
tetrapisispora_blattae_cbs_6284,TBLA_0A04470,0.133086,0.997038,53
vanderwaltozyma_polyspora_dsm_70294,Kpol_367p2,0.047496,0.987154,55
zygosaccharomyces_bailii_isa1307,ZBAI_06792,0.000850,0.335068,48
kazachstania_naganishii_cbs_8797,KNAG_0D05020,0.059959,0.991767,49
naumovozyma_castellii_cbs_4309,NCAS_0A07560,0.037737,0.987636,69
zygosaccharomyces_bailii_isa1307,ZBAI_04947,0.000850,0.335068,48
naumovozyma_dairenensis_cbs_421,NDAI_0H01120,0.101319,0.999761,65
_candida_glabrata,CAGL0M11968g,0.033359,0.962606,54
kazachstania_africana_cbs_2517,KAFR_0K00480,0.019708,0.920469,65
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR388C,0.010057,0.772396,56
lachancea_thermotolerans_cbs_6340,KLTH0D01166g,0.009827,0.747708,49
ashbya_gossypii,AGOS_ADR388C,0.022724,0.920070,56
lachancea_lanzarotensis,LALA0_S14e01068g,-0.000000,0.117004,46
kluyveromyces_lactis,KLLA0_C12969g,0.059959,0.993852,52
kluyveromyces_marxianus_dmku3_1042,KLMA_80244,0.003901,0.582338,55
eremothecium_cymbalariae_dbvpg_7215,Ecym_5031,0.008409,0.730341,53
eremothecium_sinecaudum,AW171_hschr42442,0.080565,0.996366,50
hanseniaspora_uvarum_dsm_2768,D499_0O00120,0.141635,0.998379,63
hanseniaspora_osmophila,AWRI3579_g217,0.093602,0.934887,11
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53979,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53995,0.247385,0.996366,50
