species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00297,0.118570,0.599172,16
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5581,0.402684,0.995740,15
saccharomyces_kudriavzevii_ifo_1802,SKUD_197603,0.255966,0.819419,7
torulaspora_delbrueckii,TDEL_0D03460,0.143904,0.666305,18
zygosaccharomyces_bailii_isa1307,ZBAI_06638,0.149994,0.804902,21
zygosaccharomyces_rouxii,ZYRO0E06996g,0.166396,0.868259,22
zygosaccharomyces_bailii_isa1307,ZBAI_04599,0.094856,0.567314,20
lachancea_lanzarotensis,LALA0_S06e04478g,0.040547,0.206367,10
lachancea_thermotolerans_cbs_6340,KLTH0C05258g,0.028962,0.114990,14
naumovozyma_dairenensis_cbs_421,NDAI_0A07450,0.118570,0.599172,16
naumovozyma_castellii_cbs_4309,NCAS_0A08280,0.199084,0.722001,9
tetrapisispora_blattae_cbs_6284,TBLA_0I01960,0.399612,0.999991,27
tetrapisispora_phaffii_cbs_4417,TPHA_0A03990,0.078472,0.359771,14
vanderwaltozyma_polyspora_dsm_70294,Kpol_1052p19,0.292453,0.958146,14
kazachstania_africana_cbs_2517,KAFR_0C00460,0.075248,0.382803,16
kazachstania_naganishii_cbs_8797,KNAG_0J00850,0.289037,0.924015,10
_candida_glabrata,CAGL0H10274g,0.292820,0.942451,13
ashbya_gossypii,AGOS_AGR034W,0.354987,0.909494,7
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGR034W,0.454008,0.984516,7
eremothecium_cymbalariae_dbvpg_7215,Ecym_2658,0.111595,0.554868,17
eremothecium_sinecaudum,AW171_hschr74407,0.000000,0.090021,8
kluyveromyces_lactis,KLLA0_F18458g,0.346139,0.973603,13
kluyveromyces_marxianus_dmku3_1042,KLMA_40119,0.259460,0.865049,12
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_41685,0.568344,0.999873,15
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_151340,0.354987,0.909494,7
candida_parapsilosis_cdc317,CPAR2_807760,0.283511,0.961453,16
