species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0269,0.088071,0.976854,40
saccharomyces_sp_boulardii_,KO01_00252,0.088071,0.976854,40
saccharomyces_arboricola_h_6,SU7_0200,0.029788,0.726729,40
saccharomyces_eubayanus,DI49_1141,0.036510,0.819519,41
tetrapisispora_phaffii_cbs_4417,TPHA_0A03560,0.058825,0.952917,48
vanderwaltozyma_polyspora_dsm_70294,Kpol_1065p18,0.053685,0.915834,41
torulaspora_delbrueckii,TDEL_0C05030,0.082788,0.948269,33
naumovozyma_dairenensis_cbs_421,NDAI_0A07910,0.112712,0.986925,36
naumovozyma_castellii_cbs_4309,NCAS_0I01090,0.049922,0.915627,46
tetrapisispora_blattae_cbs_6284,TBLA_0H01550,0.117145,0.995083,42
_candida_glabrata,CAGL0K12342g,0.021653,0.630058,40
kazachstania_naganishii_cbs_8797,KNAG_0B01470,0.189678,0.999875,39
kazachstania_africana_cbs_2517,KAFR_0D02690,0.124727,0.997936,42
zygosaccharomyces_bailii_isa1307,ZBAI_05552,0.012766,0.406529,30
zygosaccharomyces_rouxii,ZYRO0C16368g,0.063024,0.906295,34
zygosaccharomyces_bailii_isa1307,ZBAI_00397,0.013207,0.397341,29
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL338C,0.018978,0.441001,25
lachancea_thermotolerans_cbs_6340,KLTH0F10604g,0.021091,0.514185,34
ashbya_gossypii,AGOS_ADL338C,0.220990,0.996758,24
lachancea_lanzarotensis,LALA0_S03e04918g,0.089080,0.956082,33
eremothecium_cymbalariae_dbvpg_7215,Ecym_3466,0.068076,0.908953,33
eremothecium_sinecaudum,AW171_hschr2282,0.113253,0.967051,28
kluyveromyces_lactis,KLLA0_B09405g,0.008922,0.352263,36
kluyveromyces_marxianus_dmku3_1042,KLMA_80292,0.157972,0.997013,34
hanseniaspora_opuntiae,AWRI3578_g3391,0.103110,0.985932,38
hanseniaspora_osmophila,AWRI3579_g2179,0.008582,0.314186,26
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_50076,0.272992,0.999823,27
hanseniaspora_uvarum_dsm_2768,D499_0C01530,0.032739,0.796685,47
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_74934,0.098413,0.994225,47
candida_dubliniensis_cd36,CD36_45550,0.161581,0.999984,41
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_38530,0.225174,0.995024,21
candida_albicans_wo_1,CAWG_03225,0.131033,0.998806,43
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_75927,0.072735,0.912190,31
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_58808,0.162836,0.997898,32
komagataella_phaffii_cbs_7435,PP7435_CHR2-0514,0.344744,0.999736,32
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K04498g,0.033455,0.761674,42
ogataea_polymorpha,OGAPODRAFT_75794,0.072963,0.785340,19
_candida_auris,QG37_02273,0.009177,0.343469,35
candida_tropicalis_mya_3404,CTRG_03901,0.207855,0.999765,46
kuraishia_capsulata_cbs_1993,KUCA_T00004273001,0.031279,0.583658,28
brettanomyces_bruxellensis_awri1499,AWRI1499_0379,0.008582,0.314186,26
candida_parapsilosis_cdc317,CPAR2_501490,0.079479,0.957677,39
pichia_kudriavzevii,JL09_g3903,0.098570,0.989827,42
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22704,0.048786,0.843441,35
lodderomyces_elongisporus_nrrl_yb_4239,LELG_04510,0.047920,0.874237,41
debaryomyces_hansenii_cbs767,DEHA2D10516g,0.218867,0.999842,45
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_196077,0.004773,0.245071,35
candida_orthopsilosis_co_90_125,CORT_0B01640,0.074082,0.961373,41
komagataella_pastoris,PAS_chr2-1_0759,0.344744,0.999736,32
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_155342,0.126507,0.999823,48
clavispora_lusitaniae_atcc_42720,CLUG_01323,0.061980,0.919841,38
ogataea_parapolymorpha_dl_1,HPODL_04499,0.057201,0.676657,18
wickerhamomyces_ciferrii,BN7_6550,0.090013,0.990194,48
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_22931,0.186977,0.999749,44
debaryomyces_fabryi,AC631_02638,0.334995,0.999842,45
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_98965,0.060164,0.925041,40
cyberlindnera_jadinii,BN1211_5002,0.141535,0.996145,35
_candida_tenuis_atcc_10573,CANTEDRAFT_101732,-0.000000,0.059559,40
scheffersomyces_stipitis_cbs_6054,PICST_39314,0.050286,0.906669,45
candida_maltosa_xu316,G210_2637,0.106856,0.991546,41
meyerozyma_guilliermondii_atcc_6260,PGUG_04668,0.035190,0.789217,37
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L04499g,0.033455,0.761674,42
geotrichum_candidum,BN980_GECA18s02045g,0.286151,0.999730,30
sugiyamaella_lignohabitans,AWJ20_4743,0.275749,0.999760,29
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_81901,0.321882,0.999701,31
yarrowia_lipolytica,YALI0_E34133g,0.248105,0.999823,27
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_70811,0.301872,0.999736,32
schizosaccharomyces_japonicus,SJAG_02102,0.136292,0.966219,23
pneumocystis_jirovecii_ru7,T551_01740,0.180004,0.999875,39
schizosaccharomyces_pombe,SPAC23C4.14,0.105286,0.965556,29
schizosaccharomyces_octosporus,SOCG_02160,0.072808,0.936826,35
pneumocystis_murina_b123,PNEG_02334,0.140069,0.998247,37
pneumocystis_carinii_b80,T552_02889,0.147720,0.998462,38
schizosaccharomyces_cryophilus,SPOG_00665,0.081986,0.912410,28
rozella_allomycis_csf55,O9G_000368,0.207440,0.997579,25
mitosporidium_daphniae,DI09_189p20,0.075939,0.867923,26
batrachochytrium_dendrobatidis_jam81,BATDEDRAFT_10975,0.142460,0.999123,40
conidiobolus_coronatus_nrrl_28638,CONCODRAFT_77526,0.089145,0.960467,32
spizellomyces_punctatus_daom_br117,SPPG_09284,0.017683,0.540984,38
rhizopus_delemar_ra_99_880,RO3G_15616,0.297684,0.998372,19
rhizophagus_irregularis_daom_181602,GLOINDRAFT_346058,0.113491,0.997783,46
mucor_ambiguus,MAM1_0138c06336,0.208561,0.999902,33
absidia_glauca,SAL98592,0.173548,0.991757,25
choanephora_cucurbitarum,A0J61_05016,0.113253,0.967051,28
parasitella_parasitica,CEP15273,0.142778,0.992469,32
lichtheimia_ramosa,LRAMOSA08228,0.068076,0.908953,33
phycomyces_blakesleeanus_nrrl_1555_,PHYBLDRAFT_108773,0.134560,0.979250,27
lichtheimia_corymbifera_jmrc_fsu_9682,LCOR_07122.1,0.064296,0.848421,27
mucor_circinelloides_f_circinelloides_1006phl,HMPREF1544_11288,0.109348,0.972352,29
tulasnella_calospora_mut_4182,M407DRAFT_221073,0.107695,0.938267,24
magnaporthe_oryzae,MGG_10494,0.067435,0.887637,31
colletotrichum_gloeosporioides,CGGC5_4813,0.601231,0.999701,31
microdochium_bolleyi,Micbo1qcDRAFT_197502,0.214439,0.999940,28
dactylellina_haptotyla_cbs_200_50,H072_6311,0.006920,0.287026,29
verticillium_longisporum,BN1708_006030,0.491689,0.999760,29
glarea_lozoyensis_74030,M7I_6946,0.346574,0.666667,2
ceratocystis_platani,CFO_g4423,0.067121,0.889754,30
laccaria_amethystina_laam_08_1,K443DRAFT_426539,0.014810,0.480111,34
calocera_viscosa_tufc12733,CALVIDRAFT_476975,0.311594,0.999794,26
grifola_frondosa,A0H81_00142,0.026352,0.527803,27
fusarium_fujikuroi,FFUJ_04504,0.133981,0.983968,29
tilletia_caries,A4X03_g7986,0.601125,0.999736,32
mixia_osmundae_iam_14324,E5Q_05636,0.223867,0.995000,20
myceliophthora_thermophila_atcc_42464,MYCTH_2298352,0.314602,0.999827,25
paxillus_rubicundulus_ve08_2h10,PAXRUDRAFT_824472,0.134560,0.979250,27
rosellinia_necatrix,SAMD00023353_3501240,0.410373,0.999788,22
drechslerella_stenobrocha_248,DRE_00410,0.250101,0.999940,28
