species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00031,0.163613,0.999999,103
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5389,0.236595,1.000000,104
saccharomyces_eubayanus,DI49_0042,0.154897,0.999996,101
saccharomyces_arboricola_h_6,SU7_0027,0.224787,1.000000,105
tetrapisispora_blattae_cbs_6284,TBLA_0A04680,0.394660,0.999998,95
tetrapisispora_phaffii_cbs_4417,TPHA_0H02660,0.354290,0.999978,99
naumovozyma_dairenensis_cbs_421,NDAI_0H02500,0.502074,1.000000,105
naumovozyma_castellii_cbs_4309,NCAS_0F01620,0.208813,1.000000,114
torulaspora_delbrueckii,TDEL_0H03710,0.059360,0.975709,106
zygosaccharomyces_rouxii,ZYRO0D05346g,0.153825,0.999997,102
_candida_glabrata,CAGL0H06193g,0.102582,0.999946,100
vanderwaltozyma_polyspora_dsm_70294,Kpol_1040p17,0.559745,0.999979,82
zygosaccharomyces_bailii_isa1307,ZBAI_06841,0.024962,0.620781,103
zygosaccharomyces_bailii_isa1307,ZBAI_02440,0.041313,0.874484,102
kazachstania_naganishii_cbs_8797,KNAG_0D04770,0.165408,0.999978,99
kazachstania_africana_cbs_2517,KAFR_0K00730,0.337293,1.000000,101
eremothecium_cymbalariae_dbvpg_7215,Ecym_2645,0.046994,0.908542,97
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriACR286C,0.618646,0.999978,99
ashbya_gossypii,AGOS_ACR286C,0.566105,0.999946,100
kluyveromyces_lactis,KLLA0_F07513g,0.226395,1.000000,105
eremothecium_sinecaudum,AW171_hschr2372,0.081562,0.999121,98
kluyveromyces_marxianus_dmku3_1042,KLMA_20372,0.206373,1.000000,101
lachancea_thermotolerans_cbs_6340,KLTH0D02354g,0.035772,0.795371,97
lachancea_lanzarotensis,LALA0_S09e07294g,0.141939,0.999979,92
hanseniaspora_osmophila,AWRI3579_g2240,0.433817,0.999974,88
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52773,0.502836,0.999999,103
hanseniaspora_opuntiae,AWRI3578_g1915,0.422806,0.999963,87
hanseniaspora_uvarum_dsm_2768,D499_0I01180,0.512640,0.999980,94
candida_tropicalis_mya_3404,CTRG_02669,0.521750,1.000000,107
_candida_tenuis_atcc_10573,CANTEDRAFT_126988,0.374273,1.000000,114
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_202705,1.125444,0.999999,109
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_22201,0.128186,0.999971,107
clavispora_lusitaniae_atcc_42720,CLUG_01069,0.228824,1.000000,105
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_88493,0.418660,0.999999,109
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_30366,0.529917,0.999991,70
debaryomyces_fabryi,AC631_01032,0.536562,1.000000,107
meyerozyma_guilliermondii_atcc_6260,PGUG_00999,NaN,NaN,NaN
candida_albicans_wo_1,CAWG_02056,0.478157,0.999999,112
candida_parapsilosis_cdc317,CPAR2_701950,0.332088,0.999999,103
candida_maltosa_xu316,G210_4888,0.616407,1.000000,104
wickerhamomyces_ciferrii,BN7_55,0.421872,0.999974,37
lodderomyces_elongisporus_nrrl_yb_4239,LELG_03063,0.284444,0.999994,51
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_101123,0.663118,1.000000,106
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_163150,NaN,NaN,NaN
kuraishia_capsulata_cbs_1993,KUCA_T00005620001,0.105577,0.999651,107
_candida_auris,QG37_02834,0.124880,0.999927,105
pichia_kudriavzevii,JL09_g2596,0.168075,0.999999,131
ogataea_polymorpha,OGAPODRAFT_87403,0.217050,0.999992,74
candida_orthopsilosis_co_90_125,CORT_0G02240,0.391938,1.000000,107
debaryomyces_hansenii_cbs767,DEHA2C15774g,0.483111,1.000000,106
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0L21131g,0.267059,1.000000,106
candida_dubliniensis_cd36,CD36_33230,0.455131,1.000000,110
ogataea_parapolymorpha_dl_1,HPODL_03953,0.247676,1.000000,104
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_40318,0.407697,1.000000,111
scheffersomyces_stipitis_cbs_6054,PICST_57110,0.299243,1.000000,114
cyberlindnera_jadinii,BN1211_2473,0.149803,0.999991,96
komagataella_pastoris,PAS_chr1-1_0238,0.132470,0.999968,106
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0K21130g,0.267059,1.000000,106
komagataella_phaffii_cbs_7435,PP7435_CHR1-0551,0.132470,0.999968,106
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_73458,0.447062,1.000000,119
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_54135,0.600452,1.000000,105
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_12025,0.250382,0.999990,80
yarrowia_lipolytica,YALI0_F28831g,0.280618,0.999980,94
sugiyamaella_lignohabitans,AWJ20_4472,0.190148,0.999971,63
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_79320,0.065034,0.980683,97
geotrichum_candidum,BN980_GECA22s01484g,0.096370,0.999990,90
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_16476,0.123058,0.999976,78
tuber_melanosporum,GSTUM_00008747001,0.085359,0.997424,105
pyronema_omphalodes_cbs_100304,PCON_03071,0.125142,0.999986,97
schizosaccharomyces_japonicus,SJAG_02698,0.093738,0.999988,89
schizosaccharomyces_octosporus,SOCG_04655,0.268902,0.999963,91
schizosaccharomyces_japonicus,SJAG_01938,0.093488,0.998405,102
schizosaccharomyces_octosporus,SOCG_03709,0.166801,0.999999,106
schizosaccharomyces_pombe,SPCC1235.05c,0.273542,1.000000,111
pneumocystis_murina_b123,PNEG_00443,0.403745,1.000000,102
schizosaccharomyces_octosporus,SOCG_02305,0.093757,0.999979,92
schizosaccharomyces_cryophilus,SPOG_03526,0.072322,0.992513,107
schizosaccharomyces_cryophilus,SPOG_00134,0.192090,0.999963,91
pneumocystis_jirovecii_ru7,T551_03377,0.375071,1.000000,104
saitoella_complicata_nrrl_y_17804,G7K_3731-t1,0.340748,1.000000,135
pneumocystis_carinii_b80,T552_00412,0.363256,0.999999,103
schizosaccharomyces_japonicus,SJAG_01878,0.117644,0.999990,90
schizosaccharomyces_pombe,SPAC20G8.08c,0.127502,0.999921,102
schizosaccharomyces_cryophilus,SPOG_00521,0.119329,0.999988,89
schizosaccharomyces_pombe,SPAC25A8.01c,0.262739,0.999991,96
thielavia_terrestris_nrrl_8126,THITE_122851,0.446516,0.999974,88
valsa_mali_var_pyri,VP1G_01414,0.273195,0.999981,84
trichoderma_reesei,TRIREDRAFT_2826,0.415949,0.999988,89
colletotrichum_gloeosporioides,CGGC5_155,0.517982,0.999948,18
trichoderma_virens,TRIVIDRAFT_112980,0.245698,0.999990,90
pochonia_chlamydosporia_170,VFPPC_05568,0.161210,0.999980,93
fusarium_fujikuroi,FFUJ_01471,0.351132,0.999979,82
cordyceps_militaris_cm01,CCM_06978,0.264773,0.999980,93
madurella_mycetomatis,MMYC01_200567,0.158084,0.999988,89
sporothrix_schenckii_atcc_58251,HMPREF1624_03214,0.421957,0.999946,100
metarhizium_majus_arsef_297,MAJ_08633,0.155594,0.999979,92
gaeumannomyces_graminis,GGTG_12229,0.358910,0.999986,86
ophiostoma_piceae_uamh_11346,F503_03218,0.706651,0.999998,95
magnaporthe_oryzae,MGG_09930,0.195330,0.999963,87
colletotrichum_sublineola,CSUB01_03662,0.192739,0.999963,91
podospora_anserina_s_mat_,PODANS_1_9610,0.321020,0.999997,79
neurospora_tetrasperma_fgsc_2509,NEUTE2DRAFT_78637,0.178993,0.999981,84
