species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00246,0.032078,0.879175,27
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0274,0.032078,0.879175,27
saccharomyces_arboricola_h_6,SU7_0203,0.005300,0.558632,27
saccharomyces_eubayanus,DI49_1148,0.070585,0.976630,29
kazachstania_africana_cbs_2517,KAFR_0D02620,0.089133,0.974389,21
kazachstania_naganishii_cbs_8797,KNAG_0B01420,0.019150,0.737483,20
naumovozyma_dairenensis_cbs_421,NDAI_0A07980,0.477463,0.998296,23
naumovozyma_castellii_cbs_4309,NCAS_0I01030,0.230802,0.999643,24
vanderwaltozyma_polyspora_dsm_70294,Kpol_1039p57,0.373207,0.998296,23
tetrapisispora_phaffii_cbs_4417,TPHA_0M01660,0.067537,0.923820,16
zygosaccharomyces_bailii_isa1307,ZBAI_05562,0.135840,0.993812,21
zygosaccharomyces_rouxii,ZYRO0C16632g,0.463281,0.999521,21
zygosaccharomyces_bailii_isa1307,ZBAI_00407,0.194115,0.999521,21
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADL366W,0.278501,0.996758,22
eremothecium_cymbalariae_dbvpg_7215,Ecym_3454,0.011433,0.673633,26
lachancea_lanzarotensis,LALA0_S03e06062g,0.007592,0.624360,32
ashbya_gossypii,AGOS_ADL366W,0.288602,0.998296,23
lachancea_thermotolerans_cbs_6340,KLTH0F11836g,0.233085,0.999836,30
kluyveromyces_marxianus_dmku3_1042,KLMA_80302,0.496126,0.998455,26
kluyveromyces_lactis,KLLA0_B09152g,0.496126,0.998455,26
eremothecium_sinecaudum,AW171_hschr2294,0.160583,0.998296,23
hanseniaspora_opuntiae,AWRI3578_g3901,0.601771,0.999877,19
hanseniaspora_osmophila,AWRI3579_g2810,0.626433,0.998449,29
hanseniaspora_uvarum_dsm_2768,D499_0A02800,0.599544,0.999515,18
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53198,0.599544,0.999515,18
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0J19589g,0.037372,0.893259,25
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_142718,0.601771,0.999877,19
wickerhamomyces_ciferrii,BN7_5454,0.606340,0.998345,20
_candida_tenuis_atcc_10573,CANTEDRAFT_96523,0.446800,0.999877,19
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153367,0.398983,0.998455,26
scheffersomyces_stipitis_cbs_6054,PICST_67105,0.390418,0.997013,25
candida_orthopsilosis_co_90_125,CORT_0A04750,0.608258,0.999521,21
meyerozyma_guilliermondii_atcc_6260,PGUG_01282,0.160583,0.998296,23
debaryomyces_fabryi,AC631_04671,0.618569,0.997013,25
candida_tropicalis_mya_3404,CTRG_03172,0.601771,0.999877,19
_candida_auris,QG37_04824,0.106181,0.991583,26
clavispora_lusitaniae_atcc_42720,CLUG_00170,0.123897,0.989094,20
debaryomyces_hansenii_cbs767,DEHA2F03960g,0.618569,0.997013,25
_candida_tenuis_atcc_10573,CANTEDRAFT_131980,0.026193,0.811614,21
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84020,0.618569,0.997013,25
candida_maltosa_xu316,G210_5348,0.613789,0.998296,23
metschnikowia_bicuspidata_var_bicuspidata_nrrl_yb_4993,METBIDRAFT_155456,0.194115,0.999521,21
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_46812,0.500678,0.999876,27
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153575,0.612117,0.996758,22
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0I17828g,0.207677,0.996758,22
candida_albicans_wo_1,CAWG_00593,0.471615,0.996758,22
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00374,0.613789,0.998296,23
candida_dubliniensis_cd36,CD36_07840,0.613789,0.998296,23
candida_parapsilosis_cdc317,CPAR2_804740,0.477463,0.998296,23
pichia_membranifaciens_nrrl_y_2026,PICMEDRAFT_74476,0.305058,0.998037,17
pichia_kudriavzevii,JL09_g3308,0.067537,0.923820,16
brettanomyces_bruxellensis_awri1499,AWRI1499_0622,0.353634,0.999521,21
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_78345,0.353634,0.999521,21
babjeviella_inositovora_nrrl_y_12698,BABINDRAFT_158822,0.182054,0.998345,20
ogataea_parapolymorpha_dl_1,HPODL_04404,-0.000000,0.336376,21
kuraishia_capsulata_cbs_1993,KUCA_T00000230001,0.035964,0.867210,22
komagataella_pastoris,PAS_chr1-4_0150,0.018572,0.771268,25
komagataella_phaffii_cbs_7435,PP7435_CHR1-0919,0.018572,0.771268,25
candida_arabinofermentans_nrrl_yb_2248,CANARDRAFT_5958,0.594038,0.998037,17
ogataea_polymorpha,OGAPODRAFT_16032,0.026193,0.811614,21
yarrowia_lipolytica,YALI0_E06479g,0.477463,0.998296,23
sugiyamaella_lignohabitans,AWJ20_3020,0.382912,0.999643,24
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_81699,0.210385,0.998037,17
geotrichum_candidum,BN980_GECA27s00934g,0.612117,0.996758,22
nadsonia_fulvescens_var_elongata_dsm_6958,NADFUDRAFT_83300,0.477463,0.998296,23
tortispora_caseinolytica_nrrl_y_17796,CANCADRAFT_25657,-0.000000,0.370941,17
lipomyces_starkeyi_nrrl_y_11557,LIPSTDRAFT_3128,0.101366,0.875133,4
dactylellina_haptotyla_cbs_200_50,H072_10376,0.218627,0.998296,23
arthrobotrys_oligospora_atcc_24927,AOL_s00173g96,0.007263,0.595524,23
drechslerella_stenobrocha_248,DRE_06998,0.054251,0.937205,24
pestalotiopsis_fici_w106_1,PFICI_03872,0.004766,0.496975,20
pseudogymnoascus_sp_03vt05,VE02_05458,0.030278,0.849422,24
capronia_epimyces_cbs_606_96,A1O3_10462,-0.000000,0.144464,30
phialocephala_scopiformis,LY89DRAFT_777712,0.019150,0.737483,20
schizosaccharomyces_cryophilus,SPOG_00047,0.506253,0.997476,28
pneumocystis_murina_b123,PNEG_03137,0.064483,0.936940,19
schizosaccharomyces_octosporus,SOCG_04741,0.382912,0.999643,24
pneumocystis_jirovecii_ru7,T551_00004,0.182054,0.998345,20
pneumocystis_carinii_b80,T552_02244,0.080487,0.951273,17
schizosaccharomyces_pombe,SPBC2G5.05,0.292198,0.996505,16
schizosaccharomyces_japonicus,SJAG_03934,0.382912,0.999643,24
serpula_lacrymans_var_lacrymans_s7_3,SERLA73DRAFT_112066,-0.000000,0.154981,26
piloderma_croceum_f_1598,PILCRDRAFT_521790,0.044102,0.907678,23
cryptococcus_gattii_ca1873,I314_00759,0.254400,0.998345,20
moniliophthora_perniciosa_fa553,MPER_10604,-0.000000,0.352394,19
moniliophthora_roreri_mca_2997,Moror_2319,0.002850,0.443180,26
gloeophyllum_trabeum_atcc_11539,GLOTRDRAFT_37443,0.029654,0.790440,16
