species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00054,0.031398,0.488970,35
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0020,0.031398,0.488970,35
saccharomyces_arboricola_h_6,SU7_0012,0.179799,0.991415,29
saccharomyces_eubayanus,DI49_0020,0.030897,0.536342,39
torulaspora_delbrueckii,TDEL_0H04190,0.102087,0.955945,37
tetrapisispora_phaffii_cbs_4417,TPHA_0H02920,0.296087,0.999937,38
zygosaccharomyces_rouxii,ZYRO0D04950g,0.130068,0.989857,40
tetrapisispora_blattae_cbs_6284,TBLA_0A04470,0.248897,0.999997,40
vanderwaltozyma_polyspora_dsm_70294,Kpol_367p2,0.066433,0.853493,38
zygosaccharomyces_bailii_isa1307,ZBAI_06792,0.064037,0.881496,44
kazachstania_naganishii_cbs_8797,KNAG_0D05020,0.205205,0.999994,47
naumovozyma_castellii_cbs_4309,NCAS_0A07560,0.102925,0.974934,43
zygosaccharomyces_bailii_isa1307,ZBAI_04947,0.041849,0.700738,41
naumovozyma_dairenensis_cbs_421,NDAI_0H01120,0.023694,0.422982,35
_candida_glabrata,CAGL0M11968g,0.002383,0.046493,40
kazachstania_africana_cbs_2517,KAFR_0K00480,0.007400,0.136164,40
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriADR388C,0.156847,0.999983,53
lachancea_thermotolerans_cbs_6340,KLTH0D01166g,0.179399,0.999940,45
ashbya_gossypii,AGOS_ADR388C,0.109736,0.994017,52
lachancea_lanzarotensis,LALA0_S14e01068g,0.029390,0.540873,41
kluyveromyces_lactis,KLLA0_C12969g,0.009335,0.216091,46
kluyveromyces_marxianus_dmku3_1042,KLMA_80244,0.028371,0.555729,45
eremothecium_cymbalariae_dbvpg_7215,Ecym_5031,0.102193,0.984001,47
eremothecium_sinecaudum,AW171_hschr42442,0.132568,0.999989,59
hanseniaspora_uvarum_dsm_2768,D499_0O00120,0.120101,0.980921,39
hanseniaspora_osmophila,AWRI3579_g217,0.272339,0.947755,11
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53979,NaN,NaN,NaN
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53995,0.350602,0.999997,25
hanseniaspora_opuntiae,AWRI3578_g1098,0.270590,0.999991,34
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_84905,0.417357,0.999960,46
cyberlindnera_jadinii,BN1211_3776,0.114814,0.996017,52
wickerhamomyces_ciferrii,BN7_1767,0.579007,0.999940,45
