species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00297,0.043425,0.885414,20
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_5581,0.176614,0.992987,15
saccharomyces_kudriavzevii_ifo_1802,SKUD_197603,0.271132,0.992592,8
torulaspora_delbrueckii,TDEL_0D03460,0.088010,0.942839,14
zygosaccharomyces_bailii_isa1307,ZBAI_06638,0.010562,0.641054,19
zygosaccharomyces_rouxii,ZYRO0E06996g,0.078082,0.959465,20
zygosaccharomyces_bailii_isa1307,ZBAI_04599,0.043425,0.885414,20
lachancea_lanzarotensis,LALA0_S06e04478g,0.103373,0.965210,15
lachancea_thermotolerans_cbs_6340,KLTH0C05258g,0.103373,0.965210,15
naumovozyma_dairenensis_cbs_421,NDAI_0A07450,0.343988,0.998345,20
naumovozyma_castellii_cbs_4309,NCAS_0A08280,0.103373,0.965210,15
tetrapisispora_blattae_cbs_6284,TBLA_0I01960,0.392989,0.998436,14
tetrapisispora_phaffii_cbs_4417,TPHA_0A03990,0.136693,0.987646,17
vanderwaltozyma_polyspora_dsm_70294,Kpol_1052p19,0.072975,0.875173,7
kazachstania_africana_cbs_2517,KAFR_0C00460,0.136693,0.987646,17
kazachstania_naganishii_cbs_8797,KNAG_0J00850,0.320075,0.999515,18
_candida_glabrata,CAGL0H10274g,0.023545,0.762634,18
ashbya_gossypii,AGOS_AGR034W,0.375600,0.996844,13
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGR034W,0.271132,0.992592,8
eremothecium_cymbalariae_dbvpg_7215,Ecym_2658,0.052013,0.854254,12
eremothecium_sinecaudum,AW171_hschr74407,-0.000000,0.451172,11
kluyveromyces_lactis,KLLA0_F18458g,0.030588,0.773751,11
kluyveromyces_marxianus_dmku3_1042,KLMA_40119,0.193476,0.988643,11
ascoidea_rubescens_dsm_1968,ASCRUDRAFT_41685,0.103373,0.965210,15
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_151340,0.013126,0.667826,17
candida_parapsilosis_cdc317,CPAR2_807760,0.112817,0.990258,23
debaryomyces_fabryi,AC631_03377,0.194115,0.999521,21
debaryomyces_hansenii_cbs767,DEHA2F06886g,0.125011,0.994572,24
ogataea_parapolymorpha_dl_1,HPODL_04680,0.007361,0.545845,16
ogataea_polymorpha,OGAPODRAFT_51665,0.074194,0.890977,10
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_22145,0.030278,0.849422,24
candida_maltosa_xu316,G210_0198,0.149452,0.996758,22
pichia_kudriavzevii,JL09_g250,0.176614,0.992987,15
wickerhamomyces_ciferrii,BN7_3845,0.339788,0.999395,11
candida_dubliniensis_cd36,CD36_87290,0.299895,0.999643,24
