species,gene,entropyValue,entropyLocation,length
saccharomyces_sp_boulardii_,KO01_00277,0.114536,0.930077,8
saccharomyces_arboricola_h_6,SU7_0180,-0.000000,0.273438,8
saccharomyces_eubayanus,DI49_1117,0.114536,0.930077,8
naumovozyma_castellii_cbs_4309,NCAS_0I01350,0.293229,0.996377,9
naumovozyma_dairenensis_cbs_421,NDAI_0A07650,0.552943,0.998482,10
tetrapisispora_blattae_cbs_6284,TBLA_0I02160,-0.000000,0.418945,13
_candida_glabrata,CAGL0M01694g,0.012846,0.612518,12
tetrapisispora_phaffii_cbs_4417,TPHA_0A03820,0.072975,0.875173,7
zygosaccharomyces_bailii_isa1307,ZBAI_09115,0.018232,0.656382,10
torulaspora_delbrueckii,TDEL_0F02070,0.074194,0.890977,10
zygosaccharomyces_rouxii,ZYRO0G12936g,-0.000000,0.451172,11
vanderwaltozyma_polyspora_dsm_70294,Kpol_243p3,0.045052,0.820465,9
zygosaccharomyces_bailii_isa1307,ZBAI_02856,0.093602,0.934887,11
kazachstania_africana_cbs_2517,KAFR_0C00240,0.114536,0.930077,8
kluyveromyces_marxianus_dmku3_1042,KLMA_70359,0.012846,0.612518,12
eremothecium_sinecaudum,AW171_hschr2232,0.074194,0.890977,10
kluyveromyces_lactis,KLLA0_E12475g,0.137828,0.977784,13
eremothecium_cymbalariae_dbvpg_7215,Ecym_7435,-0.000000,0.492187,9
hanseniaspora_osmophila,AWRI3579_g2132,-0.000000,0.418945,13
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_53988,0.339788,0.999395,11
hanseniaspora_opuntiae,AWRI3578_g3437,0.361984,0.999893,12
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_57040,0.200662,0.968952,6
wickerhamomyces_anomalus_nrrl_y_366_8,WICANDRAFT_92609,0.507907,0.984563,7
cyberlindnera_jadinii,BN1211_4720,0.229920,0.984563,7
wickerhamomyces_ciferrii,BN7_5916,0.499289,0.968952,6
candida_tanzawaensis_nrrl_y_17324,CANTADRAFT_7692,-0.000000,0.451172,11
candida_maltosa_xu316,G210_3807,0.361984,0.999893,12
komagataella_pastoris,PAS_chr1-4_0632,0.193476,0.988643,11
_candida_tenuis_atcc_10573,CANTEDRAFT_99240,0.193476,0.988643,11
lodderomyces_elongisporus_nrrl_yb_4239,LELG_00053,0.172277,0.978935,10
scheffersomyces_stipitis_cbs_6054,PICST_80013,0.339788,0.999395,11
candida_albicans_wo_1,CAWG_01369,0.119590,0.961793,12
candida_parapsilosis_cdc317,CPAR2_800600,0.074194,0.890977,10
komagataella_phaffii_cbs_7435,PP7435_CHR1-1443,0.193476,0.988643,11
millerozyma_farinosa_cbs_7064,GNLVRS01_PISO0H16903g,0.160267,0.987314,14
ogataea_polymorpha,OGAPODRAFT_16045,0.052013,0.854254,12
hyphopichia_burtonii_nrrl_y_1933,HYPBUDRAFT_153919,0.193476,0.988643,11
ogataea_parapolymorpha_dl_1,HPODL_04374,0.012846,0.612518,12
candida_dubliniensis_cd36,CD36_25100,0.012846,0.612518,12
spathaspora_passalidarum_nrrl_y_27907,SPAPADRAFT_49629,0.339788,0.999395,11
pichia_kudriavzevii,JL09_g918,0.172277,0.978935,10
