species,gene,entropyValue,entropyLocation,length
saccharomyces_cerevisiae_x_saccharomyces_kudriavzevii_vin7,VIN7_0237,0.437450,0.999992,45
saccharomyces_sp_boulardii_,KO01_00287,0.436754,0.999954,46
saccharomyces_eubayanus,DI49_1105,0.344372,0.999927,40
zygosaccharomyces_bailii_isa1307,ZBAI_02838,0.102705,0.897176,42
zygosaccharomyces_bailii_isa1307,ZBAI_09096,0.151824,0.972481,38
zygosaccharomyces_rouxii,ZYRO0G12474g,0.388402,0.999980,43
torulaspora_delbrueckii,TDEL_0D03340,0.131419,0.977063,46
naumovozyma_dairenensis_cbs_421,NDAI_0A07510,0.411434,0.999983,44
naumovozyma_castellii_cbs_4309,NCAS_0I01510,0.394814,0.999992,45
kazachstania_naganishii_cbs_8797,KNAG_0J02230,0.349512,0.999980,43
kazachstania_africana_cbs_2517,KAFR_0C00390,0.337230,0.999999,28
tetrapisispora_phaffii_cbs_4417,TPHA_0M01230,0.560714,0.999974,39
tetrapisispora_blattae_cbs_6284,TBLA_0G03190,0.591893,0.999985,41
lachancea_lanzarotensis,LALA0_S06e04654g,0.107111,0.920345,43
ashbya_gossypii,AGOS_AGL212W,0.103785,0.958240,52
lachancea_thermotolerans_cbs_6340,KLTH0C05038g,0.098138,0.901163,44
eremothecium_sinecaudum,AW171_hschr74425,0.201832,0.999036,42
eremothecium_cymbalariae_dbvpg_7215,Ecym_2678,0.440311,0.999994,42
saccharomycetaceae_sp_ashbya_aceri_,AACERI_AaceriAGL212W,0.142042,0.988480,48
_candida_glabrata,CAGL0M01958g,0.416503,0.999954,46
kluyveromyces_lactis,KLLA0_F11814g,0.421363,0.999992,45
kluyveromyces_marxianus_dmku3_1042,KLMA_20179,0.335972,0.999985,41
hanseniaspora_valbyensis_nrrl_y_1626,HANVADRAFT_52248,1.126891,0.999989,29
hanseniaspora_uvarum_dsm_2768,D499_0D00460,1.180957,0.999973,34
hanseniaspora_osmophila,AWRI3579_g4251,0.380551,0.999987,30
