species,slope,error,slopeRan,errorRan
Acidobacteria_bacterium_mor1.ASM166450v1,-0.645379255223244,0.0118042604060405,-0.98985617050922,0.0144793204485576
Acidobacteria_bacterium_scgc_ag_212_p17.ASM164424v1,-0.552624173397582,0.0271519132382357,-0.752702131765508,0.0383401342203442
Acidobacterium_capsulatum_atcc_51196.ASM2256v1,-0.615896776670564,0.0124228849925327,-0.947804752635813,0.0160728267641557
Acinetobacter_baumannii_gca_000809745.ASM80974v3,-0.562654554211766,0.012901189657608,-0.959583028475385,0.0164418607106002
Aggregatibacter_actinomycetemcomitans_rhaa1.ASM25991v1,-0.580032026004748,0.013439362417572,-0.863964296841673,0.0223567888803281
Akkermansia_glycaniphila.ASM168379v1,-0.246774265730985,0.0121866020737418,-0.928099588361351,0.0195915665166469
Akkermansia_muciniphila.ASM168876v1,-0.532974568671068,0.0121675652891019,-0.899992068938076,0.0186937835670378
Akkermansia_muciniphila_atcc_baa_835.ASM2022v1,-0.529250384703512,0.0127225244734096,-0.885176386362158,0.0177141594213352
Akkermansia_sp_kle1798.ASM158019v1,-0.423837550602825,0.00990899653197053,-0.895772283107897,0.0146107882767944
Aminobacterium_colombiense_dsm_12261.ASM2588v1,-0.652780279329533,0.0163167393924795,-0.982501981158286,0.0197338867173672
Aminomonas_paucivorans_dsm_12260.ASM16579v1,-0.454682304758715,0.0128719740219489,-0.967308813242924,0.0149906519050833
Anabaena_sp_mdt14b.ASM167219v1,-0.454203248453173,0.0100928730559328,-1.0009641964968,0.0132802551033925
Anaerobaculum_hydrogeniformans_atcc_baa_1850.ASM16045v2,-0.641634566744041,0.0144112787131116,-0.943629093534894,0.0168005892147474
Anaerobaculum_mobile_dsm_13181.ASM26692v1,-0.656637247916741,0.014216065328813,-0.896816191076197,0.0194450940606814
Aquifex_aeolicus_vf5.ASM862v1,-0.420419404773977,0.0167903134671416,-0.895639099675972,0.0234790320087403
Arthrospira_maxima_cs_328.ASM17355v1,-0.569328672904859,0.0124877054748751,-0.900508918646089,0.012587088506359
Bacillus_pumilus_gca_000828345.ASM82834v1,-0.728957417500523,0.0142922699245391,-0.987752585889627,0.0145985808807716
Bacteroides_cellulosilyticus_cl02t12c19.Bact_cell_CL02T12C19_V1,-0.571961555422508,0.00968890709553599,-0.952006275850364,0.014111174863339
Bacteroides_fragilis_hmw_615.Bact_frag_HMW_615_V1,-0.558381637596532,0.00997001402400476,-0.936637688035602,0.0136402201331498
Bacteroides_fragilis_str_1007_1_f_7.ASM59914v2,-0.560623437651807,0.010138623137877,-0.979502504485926,0.0140475469642309
Bacteroides_fragilis_str_2_f_2_5.ASM59828v1,-0.533969869445154,0.0113064853741927,-0.936689656971778,0.0143950961021538
Bacteroides_oleiciplenus_yit_12058.Bact_olei_YIT_12058_V1,-0.583650837858513,0.0097199359420968,-0.961022053694779,0.0144174949348778
Bacteroides_sp_1_1_14.ASM16251v1,-0.539602572763571,0.00893228985432555,-0.971252007317959,0.0145791232820931
Bacteroides_xylanisolvens_sd_cc_2a_gca_000577955.SD_CC_2a,-0.529571588973145,0.00859851248846517,-0.926235727749344,0.0122237088988438
Blastopirellula_marina_dsm_3645.ASM15310v1,-0.7671976103013,0.012539917613216,-1.01026065106129,0.0134177709232358
Bordetella_pertussis_gca_001333755.5633_3_2,-0.537711538822052,0.0136200657760839,-0.924391045152098,0.0168720156898096
Borrelia_burgdorferi_jd1.ASM16665v1,-0.456357606050986,0.0204808668959772,-0.912760146611381,0.0274132605520986
Borrelia_miyamotoi.ASM80729v1,-0.368095250101462,0.0238706925526739,-0.750538144910343,0.0326905255969854
Borreliella_spielmanii_a14s.ASM18189v2,-0.418235514108864,0.0204484975444269,-0.826819197337825,0.0308802810123906
Brachyspira_hyodysenteriae.ASM101311v1,-0.561387104782981,0.0177099436925163,-0.949276159579152,0.0190232859911992
Brachyspira_hyodysenteriae_atcc_27164.ASM167678v2,-0.431994299387077,0.0175931957707824,-0.923428755840141,0.0207602381235477
Brachyspira_hyodysenteriae_gca_001013155.ASM101315v1,-0.542903294233037,0.0160941585660578,-0.894056440053579,0.0240952486803649
Burkholderia_pseudomallei_gca_001320645.7910_5_5,-0.486445609230128,0.00980609126587634,-0.931787988716283,0.0129387726426652
Caldimicrobium_thiodismutans.ASM154827v1,-0.63105792218476,0.0212392837268808,-0.960559266511001,0.0236073480881035
Caldisericum_exile_azm16c01.ASM28433v1,-0.65719774526603,0.0210529928217955,-0.86032012493457,0.0275321159717159
Calditerrivibrio_nitroreducens_dsm_19672.ASM18340v1,-0.686881723289012,0.016840531028427,-0.941487804099556,0.020931842295609
Candidatus_hepatoplasma_crinochetorum_av.ASM58253v1,-0.505752706603236,0.0281874828840456,-0.61557559844572,0.0450549800048187
Candidatus_koribacter_versatilis_ellin345.ASM1400v1,-0.670895599323129,0.0114429312182679,-0.94760044250419,0.0142978453855275
Candidatus_magnetobacterium_bavaricum.ASM96323v1,-0.572264547709509,0.00933439892077855,-0.955703818814787,0.0151554824058712
