species,slope,error,slopeRan,errorRan
Acidobacteria_bacterium_mor1.ASM166450v1ForBcTb.txt,-0.811803002548273,0.0121989787694849,-0.97241503349154,0.0118639678820732
Acidobacteria_bacterium_scgc_ag_212_p17.ASM164424v1ForBcTb.txt,-0.500005586710383,0.0241349858047343,-0.624242550522158,0.0283344079147491
Acidobacterium_capsulatum_atcc_51196.ASM2256v1ForBcTb.txt,-0.639251849744123,0.0133658909985371,-0.934972094046406,0.0135275274457892
Acinetobacter_baumannii_gca_000809745.ASM80974v3ForBcTb.txt,-0.764834994049867,0.0135065519770437,-1.01765719448755,0.0139290008456425
Aggregatibacter_actinomycetemcomitans_rhaa1.ASM25991v1ForBcTb.txt,-0.619840207006208,0.0154717563112004,-0.949164937442024,0.0163271309743887
Akkermansia_glycaniphila.ASM168379v1ForBcTb.txt,-0.134134057693015,0.0223625244413501,-0.949113182334586,0.0148480750664609
Akkermansia_muciniphila.ASM168876v1ForBcTb.txt,-0.589747711821445,0.0147307004249071,-0.933306522058747,0.0141645666574655
Akkermansia_muciniphila_atcc_baa_835.ASM2022v1ForBcTb.txt,-0.588708362843055,0.0155064362295429,-0.942945262256203,0.0147550215113632
Akkermansia_sp_kle1798.ASM158019v1ForBcTb.txt,-0.470930465382071,0.0147596910152826,-0.968771634533788,0.0130752056123729
Aminobacterium_colombiense_dsm_12261.ASM2588v1ForBcTb.txt,-0.762219387799451,0.016892249684466,-0.949909944909112,0.0168760156896536
Aminomonas_paucivorans_dsm_12260.ASM16579v1ForBcTb.txt,-0.75185490113406,0.0163746225060372,-0.947648743347762,0.0151903982876065
Anabaena_sp_mdt14b.ASM167219v1ForBcTb.txt,-0.725347414545047,0.0135298298523753,-0.994569921769852,0.0128287941980769
Anaerobaculum_hydrogeniformans_atcc_baa_1850.ASM16045v2ForBcTb.txt,-0.681812667435398,0.0147833813518484,-0.937298720468721,0.0155819379393073
Anaerobaculum_mobile_dsm_13181.ASM26692v1ForBcTb.txt,-0.65028540491313,0.0151685183625653,-0.89048476171926,0.0156557107824387
