species,slope,error,slopeRan,errorRan
Acidobacteria_bacterium_mor1.ASM166450v1ForBcTb.txt,-0.294996993468239,0.00480520677595052,-0.835806814962004,0.015122804101332
Acidobacteria_bacterium_scgc_ag_212_p17.ASM164424v1ForBcTb.txt,-0.15053880844379,0.00489494362056775,-0.644356532442578,0.0322626506383978
Acidobacterium_capsulatum_atcc_51196.ASM2256v1ForBcTb.txt,-0.239061655045127,0.00359340238567301,-0.870266976926854,0.0154878708367419
Acinetobacter_baumannii_gca_000809745.ASM80974v3ForBcTb.txt,-0.297581543879905,0.00401138323227188,-0.873074131240237,0.01611815045692
Aggregatibacter_actinomycetemcomitans_rhaa1.ASM25991v1ForBcTb.txt,-0.181897746408796,0.00335235569519194,-0.864038195589973,0.0197066958190615
Akkermansia_glycaniphila.ASM168379v1ForBcTb.txt,-0.127319885963597,0.00311662048299439,-0.851687449226426,0.018153910665862
Akkermansia_muciniphila.ASM168876v1ForBcTb.txt,-0.177246622261172,0.00351651671046308,-0.883826874629227,0.0167629654138248
Akkermansia_muciniphila_atcc_baa_835.ASM2022v1ForBcTb.txt,-0.182158521608749,0.00373618988099318,-0.844464002893185,0.0174852858597855
Akkermansia_sp_kle1798.ASM158019v1ForBcTb.txt,-0.139212155891937,0.00284601659192686,-0.85332982827837,0.015275444749637
Aminobacterium_colombiense_dsm_12261.ASM2588v1ForBcTb.txt,-0.258037817824636,0.00398696825499563,-0.841727085741732,0.0179313492652819
Aminomonas_paucivorans_dsm_12260.ASM16579v1ForBcTb.txt,-0.197866305774136,0.00454613416820136,-0.844491831065766,0.018763191482469
Anabaena_sp_mdt14b.ASM167219v1ForBcTb.txt,-0.247349325709168,0.00363575394038277,-0.868062326653009,0.0152503744799394
Anaerobaculum_hydrogeniformans_atcc_baa_1850.ASM16045v2ForBcTb.txt,-0.247734694913465,0.00392704671795394,-0.903203409739527,0.0189762341662972
Anaerobaculum_mobile_dsm_13181.ASM26692v1ForBcTb.txt,-0.254700499022887,0.00402066284773905,-0.856853406413791,0.0171990633498116
Aquifex_aeolicus_vf5.ASM862v1ForBcTb.txt,-0.2543894027864,0.0047212740365262,-0.813458304770964,0.0224324100935313
Arthrospira_maxima_cs_328.ASM17355v1ForBcTb.txt,-0.290431608461974,0.00452348859585695,-0.873570867582931,0.0143541832820635
Bacillus_pumilus_gca_000828345.ASM82834v1ForBcTb.txt,-0.296542531964788,0.00370331559399751,-0.855466401337934,0.0150512595480691
Bacteroides_cellulosilyticus_cl02t12c19.Bact_cell_CL02T12C19_V1ForBcTb.txt,-0.29244807365008,0.00397065466047249,-0.913116904369444,0.0119198782186255
Bacteroides_fragilis_hmw_615.Bact_frag_HMW_615_V1ForBcTb.txt,-0.257401423117562,0.00360490667004056,-0.901312832092975,0.0156074484097984
Bacteroides_fragilis_str_1007_1_f_7.ASM59914v2ForBcTb.txt,-0.261191829742193,0.00354642451057367,-0.882109592177041,0.0139795853390131
Bacteroides_fragilis_str_2_f_2_5.ASM59828v1ForBcTb.txt,-0.241804787525435,0.00350697853358581,-0.893599888301061,0.013637600220298
Bacteroides_oleiciplenus_yit_12058.Bact_olei_YIT_12058_V1ForBcTb.txt,-0.274566180015131,0.00384124470151544,-0.924671745101037,0.0147518879971424
Bacteroides_sp_1_1_14.ASM16251v1ForBcTb.txt,-0.236202526242211,0.00318732131020633,-0.905393022963652,0.0146641740963211
Bacteroides_xylanisolvens_sd_cc_2a_gca_000577955.SD_CC_2aForBcTb.txt,-0.275749870574,0.00382199618647507,-0.905196136567944,0.0136917560551956
Blastopirellula_marina_dsm_3645.ASM15310v1ForBcTb.txt,-0.335065159840643,0.0042513467667318,-0.94996443251978,0.0123546825746969
Bordetella_pertussis_gca_001333755.5633_3_2ForBcTb.txt,-0.222310965597264,0.00442165400646612,-0.793979077950566,0.0169484370200415
Borrelia_burgdorferi_jd1.ASM16665v1ForBcTb.txt,-0.250561395092141,0.00565129023582799,-0.685960593743232,0.0230116394648879
Borrelia_miyamotoi.ASM80729v1ForBcTb.txt,-0.182747472356241,0.00596180419759763,-0.717793546360756,0.0304423276321813
Borreliella_spielmanii_a14s.ASM18189v2ForBcTb.txt,-0.227189758754139,0.00585053368385081,-0.648039540221937,0.027673179540729
Brachyspira_hyodysenteriae.ASM101311v1ForBcTb.txt,-0.334105928586618,0.00492607404829405,-0.816505594168954,0.0187503245133329
Brachyspira_hyodysenteriae_atcc_27164.ASM167678v2ForBcTb.txt,-0.31844266163194,0.00491981200609096,-0.76325582211066,0.0184423858349676
Brachyspira_hyodysenteriae_gca_001013155.ASM101315v1ForBcTb.txt,-0.32650102401322,0.00496141267373286,-0.799384668215365,0.0190676055948263
Burkholderia_pseudomallei_gca_001320645.7910_5_5ForBcTb.txt,-0.23648723068363,0.00430709693838366,-0.897662770157878,0.0126960110582693
Caldimicrobium_thiodismutans.ASM154827v1ForBcTb.txt,-0.275854061998209,0.00478684851164879,-0.757805709569814,0.0210392139306223
Caldisericum_exile_azm16c01.ASM28433v1ForBcTb.txt,-0.265006545352283,0.00492150259433806,-0.774248353355216,0.0234646481739284
Calditerrivibrio_nitroreducens_dsm_19672.ASM18340v1ForBcTb.txt,-0.249355721013391,0.00433331357986149,-0.780148391724823,0.0195226635890748
Candidatus_hepatoplasma_crinochetorum_av.ASM58253v1ForBcTb.txt,-0.261470907848119,0.00824103572626551,-0.59996129952992,0.0394669980901868
Candidatus_koribacter_versatilis_ellin345.ASM1400v1ForBcTb.txt,-0.330769253054106,0.00420971111463254,-0.824609335173301,0.0152350135375048
Candidatus_magnetobacterium_bavaricum.ASM96323v1ForBcTb.txt,-0.310678363337746,0.00430907677210724,-0.92472672554267,0.0131093823074963
Candidatus_magnetoovum_chiemensis.ASM96072v1ForBcTb.txt,-0.206524153119874,0.00304701544912615,-0.877197830736411,0.0149503993373905
Candidatus_mycoplasma_haemobos.ASM164576v1ForBcTb.txt,-0.287815677842276,0.00554267041083419,-0.777372479987633,0.0258620358012856
Candidatus_nitrospira_inopinata.NiCh1ForBcTb.txt,-0.262501087846908,0.00345493628901817,-0.879368662238036,0.0159315559775011
Candidatus_nitrospira_nitrificans._COMA2_ForBcTb.txt,-0.302698640132742,0.00387737080415305,-0.910362794981629,0.01140556499306
Candidatus_nitrospira_nitrosa._COMA1_ForBcTb.txt,-0.30908883148424,0.00364368335334325,-0.931570978882744,0.014014155006808
Candidatus_phytoplasma_mali.ASM2620v1ForBcTb.txt,-0.210659585969147,0.00837444893537492,-0.67190878511467,0.0272603260300444
Candidatus_solibacter_usitatus_ellin6076.ASM1490v1ForBcTb.txt,-0.352283470247763,0.00481333073551281,-0.925871603766888,0.0113654479278749
Candidatus_synechococcus_spongiarum_sp3.ASM100766v1ForBcTb.txt,-0.198389381242371,0.00395883611386531,-0.830027150465116,0.0190993202889955
Candidatus_xiphinematobacter_sp_idaho_grape.ASM131829v1ForBcTb.txt,-0.169839850740029,0.00495418137707207,-0.688189477034763,0.0230733410375016
Capnocytophaga_cynodegmi.Ccyn49044.1ForBcTb.txt,-0.248009321501194,0.00383456930394417,-0.863657593488434,0.0177320083746585
Caulobacteraceae_bacterium_otsz_a_272.ASM167966v1ForBcTb.txt,-0.313610275298982,0.00408938446700532,-0.933138094879862,0.0139592662722492
Cellulophaga_geojensis_kl_a.KLAForBcTb.txt,-0.292766738710145,0.00425529086976443,-0.848432671964118,0.0178959199073011
Cephaloticoccus_capnophilus.ASM158004v1ForBcTb.txt,-0.183541193943484,0.00412298666892561,-0.874924606582524,0.0189317798811201
Cephaloticoccus_primus.ASM158001v1ForBcTb.txt,-0.171202509906708,0.00388329915672963,-0.82251155695839,0.0188263881632531
Chlamydia_gallinacea_08_1274_3.ASM47102v2ForBcTb.txt,-0.218189964266016,0.00521839727623998,-0.7627029818419,0.0246958119202192
Chlamydia_muridarum_gca_000700845.cmvar001ForBcTb.txt,-0.202999621035747,0.00485748879782323,-0.739370063545831,0.0246430387436263
Chlamydia_muridarum_gca_000772145.ASM77214v1ForBcTb.txt,-0.198848499149428,0.00501167847186342,-0.769000266908736,0.0268873606497863
Chlamydia_pneumoniae_b21.CpneumoniaeB21_v1ForBcTb.txt,-0.219394972343397,0.00462352031393879,-0.711876213062306,0.0242106693123465
Chlamydia_psittaci_01dc11_gca_000415525.ASM41552v1ForBcTb.txt,-0.202547591341294,0.00468556741405074,-0.737618110332303,0.0256483049617739
Chlamydia_psittaci_6bc_gca_000204255.ASM20425v1ForBcTb.txt,-0.224231336190399,0.00506555589775572,-0.760128935569833,0.0239438627220045
Chlamydia_psittaci_cp3.ASM29853v2ForBcTb.txt,-0.21811348462742,0.00476216149414348,-0.779909302540492,0.0267295307100075
Chlamydia_psittaci_nj1_gca_001401475.ASM140147v1ForBcTb.txt,-0.218794583444223,0.00505422655982251,-0.701351584956068,0.0267012962052557
Chlamydia_psittaci_str_frances.ASM140148v1ForBcTb.txt,-0.218341316001833,0.005045948921469,-0.721632696240496,0.0235172258496381
Chlamydia_trachomatis_a_5291.ASM31854v1ForBcTb.txt,-0.200746727942427,0.00475141676170304,-0.771518490122808,0.0265638450990511
Chlamydia_trachomatis.ASM59057v1ForBcTb.txt,-0.194084777973732,0.0046506382608959,-0.79144917878607,0.025150229168724
Chlamydia_trachomatis_b_tz1a828_ot.ASM2690v1ForBcTb.txt,-0.197170251711231,0.00479113572889593,-0.777049904404322,0.0254315423752952
Chlamydia_trachomatis_d_lc.ASM9300v1ForBcTb.txt,-0.198514936138423,0.00491207406320339,-0.781662952236754,0.0267577095520152
Chlamydia_trachomatis_e_sotone4.ASM31866v1ForBcTb.txt,-0.197020080764397,0.00478862259631324,-0.675223847745179,0.0264582962556545
Chlamydia_trachomatis_gca_000971725.ASM97172v1ForBcTb.txt,-0.19504966852741,0.00474720411652936,-0.795498621086922,0.0272347445628592
Chlamydia_trachomatis_gca_001398095.7794_5_15ForBcTb.txt,-0.254682801534721,0.00569974750569458,-0.956798998391708,0.00922636881587226
Chlamydia_trachomatis_gca_001398135.7501_6_52ForBcTb.txt,-0.185427154058828,0.00465598088884474,-0.748527168842664,0.023845232775685
Chlamydia_trachomatis_gca_001398155.7501_6_49ForBcTb.txt,-0.183227872180572,0.00464063029178215,-0.71241439342788,0.0215201037717865
Chlamydia_trachomatis_iu824.ASM34884v1ForBcTb.txt,-0.194413125601996,0.00483222703300974,-0.738557772602286,0.026848536330122
Chlamydia_trachomatis_l1_224.ASM31886v1ForBcTb.txt,-0.197099984805212,0.00480653887040628,-0.739275211427329,0.0262305571876702
Chlamydia_trachomatis_l2b_uch_1_proctitis.ASM6852v2ForBcTb.txt,-0.192545854831264,0.00485524872058084,-0.691958094000272,0.0236270420355306
Chlamydia_trachomatis_rc_j_971.ASM44179v1ForBcTb.txt,-0.195731166130369,0.00472902703265868,-0.711658473431385,0.0253009615771528
Chlamydia_trachomatis_rc_l2_55.ASM44181v1ForBcTb.txt,-0.194729821721061,0.00470877788740376,-0.727835430156221,0.0266031547209989
Chlamydia_trachomatis_sweden2.ASM21049v1ForBcTb.txt,-0.193544136318533,0.00483227764922255,-0.758527073394045,0.0269485787001264
Chloracidobacterium_thermophilum_b.ASM22629v1ForBcTb.txt,-0.223834544456778,0.0038158966224845,-0.873156801551877,0.0153331950775169
Chlorobaculum_limnaeum.ASM174740v1ForBcTb.txt,-0.13212781168469,0.00291313849130531,-0.787860748074585,0.0168253430748995
Chlorobaculum_parvum_ncib_8327.ASM2050v1ForBcTb.txt,-0.164744139623515,0.00326553426389832,-0.835795966262859,0.016506220029094
Chlorobium_chlorochromatii_cad3.ASM1258v1ForBcTb.txt,-0.18877575197709,0.00349993174418368,-0.878745753572226,0.0205272606143773
Chlorobium_ferrooxidans_dsm_13031.ASM16871v1ForBcTb.txt,-0.22339620306015,0.00363944759467218,-0.870681064097443,0.0164121718330454
Chlorobium_limicola.ASM150957v1ForBcTb.txt,-0.210378470618192,0.00370710788921861,-0.852585927219902,0.0195672701032002
Chlorobium_limicola_dsm_245.ASM2046v1ForBcTb.txt,-0.213603596555423,0.00343057441959201,-0.910011558807597,0.0155422238747859
Chlorobium_luteolum_dsm_273.ASM1248v1ForBcTb.txt,-0.216254664021051,0.00383233565113389,-0.857558388445457,0.017680717703192
Chlorobium_phaeobacteroides_bs1.ASM2054v1ForBcTb.txt,-0.229059899795442,0.00350095232965587,-0.842087887424238,0.0180880782904718
Chlorobium_phaeobacteroides_dsm_266.ASM1512v1ForBcTb.txt,-0.226345476282979,0.0033817267069185,-0.860727203438568,0.015396968428022
Chlorobium_phaeovibrioides_dsm_265.ASM1608v1ForBcTb.txt,-0.221985362088471,0.00386703216375981,-0.86229350661692,0.0181352116359744
Chlorobium_sp_gbchlb.ASM72417v1ForBcTb.txt,-0.227865565253021,0.00397869966313018,-0.86337086579698,0.0180699756960508
Chlorobium_tepidum_tls.ASM698v1ForBcTb.txt,-0.176437570604236,0.00339379895555414,-0.883230834610592,0.0153267485617833
Chloroflexus_aggregans_dsm_9485.ASM2194v1ForBcTb.txt,-0.230881869461249,0.00396806060963761,-0.869017650737975,0.0155982874296349
